nama_kabupaten_kota,periode_update,kategori,jumlah,sumber
KABUPATEN JOMBANG,2024-06,GABAH KERING PANEN,6633,kaggle
KABUPATEN JOMBANG,2024-06,JAGUNG PIPIL KERING,4200,kaggle
KABUPATEN NGANJUK,2024-06,JAGUNG PIPIL KERING,4644,kaggle
KABUPATEN NGANJUK,2024-06,BERAS MEDIUM,12263,kaggle
KABUPATEN NGANJUK,2024-06,BERAS PREMIUM,13275,kaggle
KABUPATEN NGANJUK,2024-06,GABAH KERING GILING,7469,kaggle
KABUPATEN NGANJUK,2024-06,GABAH KERING PANEN,6544,kaggle
KABUPATEN NGANJUK,2024-06,KEDELAI,10719,kaggle
KOTA MADIUN,2024-06,JAGUNG PIPIL KERING,4600,kaggle
KOTA MADIUN,2024-06,BERAS MEDIUM,12194,kaggle
KOTA MADIUN,2024-06,BERAS PREMIUM,13822,kaggle
KOTA MADIUN,2024-06,GABAH KERING GILING,7283,kaggle
KOTA MADIUN,2024-06,GABAH KERING PANEN,6525,kaggle
KOTA MADIUN,2024-06,KEDELAI,9000,kaggle
KABUPATEN MAGETAN,2024-06,JAGUNG PIPIL KERING,4000,kaggle
KABUPATEN MAGETAN,2024-06,BERAS MEDIUM,12021,kaggle
KABUPATEN MAGETAN,2024-06,BERAS PREMIUM,14000,kaggle
KABUPATEN MAGETAN,2024-06,GABAH KERING GILING,7145,kaggle
KABUPATEN MAGETAN,2024-06,GABAH KERING PANEN,6508,kaggle
KABUPATEN MAGETAN,2024-06,KEDELAI,0,kaggle
KABUPATEN NGAWI,2024-06,GABAH KERING GILING,7192,kaggle
KABUPATEN NGAWI,2024-06,BERAS MEDIUM,12271,kaggle
KABUPATEN NGAWI,2024-06,BERAS PREMIUM,14000,kaggle
KABUPATEN NGAWI,2024-06,GABAH KERING PANEN,6700,kaggle
KABUPATEN NGAWI,2024-06,JAGUNG PIPIL KERING,4138,kaggle
KABUPATEN NGAWI,2024-06,KEDELAI,9000,kaggle
KABUPATEN BOJONEGORO,2024-06,KEDELAI,9000,kaggle
KABUPATEN BOJONEGORO,2024-06,BERAS MEDIUM,12325,kaggle
KABUPATEN BOJONEGORO,2024-06,BERAS PREMIUM,14000,kaggle
KABUPATEN BOJONEGORO,2024-06,GABAH KERING GILING,7817,kaggle
KABUPATEN BOJONEGORO,2024-06,GABAH KERING PANEN,6828,kaggle
KABUPATEN BOJONEGORO,2024-06,JAGUNG PIPIL KERING,4000,kaggle
KABUPATEN TUBAN,2024-06,JAGUNG PIPIL KERING,4160,kaggle
KABUPATEN TUBAN,2024-06,BERAS MEDIUM,12465,kaggle
KABUPATEN TUBAN,2024-06,BERAS PREMIUM,14000,kaggle
KABUPATEN TUBAN,2024-06,GABAH KERING GILING,7950,kaggle
KABUPATEN TUBAN,2024-06,GABAH KERING PANEN,6860,kaggle
KABUPATEN TUBAN,2024-06,KEDELAI,9000,kaggle
KABUPATEN LAMONGAN,2024-06,JAGUNG PIPIL KERING,0,kaggle
KABUPATEN LAMONGAN,2024-06,BERAS MEDIUM,0,kaggle
KABUPATEN LAMONGAN,2024-06,BERAS PREMIUM,0,kaggle
KABUPATEN LAMONGAN,2024-06,GABAH KERING GILING,0,kaggle
KABUPATEN LAMONGAN,2024-06,GABAH KERING PANEN,0,kaggle
KABUPATEN LAMONGAN,2024-06,KEDELAI,0,kaggle
KABUPATEN GRESIK,2024-06,GABAH KERING PANEN,6500,kaggle
KABUPATEN GRESIK,2024-06,BERAS MEDIUM,12000,kaggle
KABUPATEN GRESIK,2024-06,BERAS PREMIUM,14167,kaggle
KABUPATEN GRESIK,2024-06,KEDELAI,0,kaggle
KABUPATEN GRESIK,2024-06,GABAH KERING GILING,7417,kaggle
KABUPATEN GRESIK,2024-06,JAGUNG PIPIL KERING,4500,kaggle
KABUPATEN BANGKALAN,2024-06,GABAH KERING GILING,6890,kaggle
KABUPATEN BANGKALAN,2024-06,BERAS MEDIUM,11833,kaggle
KABUPATEN BANGKALAN,2024-06,BERAS PREMIUM,13983,kaggle
KABUPATEN BANGKALAN,2024-06,GABAH KERING PANEN,5500,kaggle
KABUPATEN BANGKALAN,2024-06,JAGUNG PIPIL KERING,4650,kaggle
KABUPATEN BANGKALAN,2024-06,KEDELAI,10000,kaggle
KABUPATEN SAMPANG,2024-06,KEDELAI,10000,kaggle
KABUPATEN SAMPANG,2024-06,BERAS MEDIUM,10000,kaggle
KABUPATEN SAMPANG,2024-06,BERAS PREMIUM,11042,kaggle
KABUPATEN SAMPANG,2024-06,GABAH KERING GILING,6683,kaggle
KABUPATEN SAMPANG,2024-06,GABAH KERING PANEN,5583,kaggle
KABUPATEN SAMPANG,2024-06,JAGUNG PIPIL KERING,4225,kaggle
KABUPATEN PAMEKASAN,2024-06,JAGUNG PIPIL KERING,5350,kaggle
KABUPATEN PAMEKASAN,2024-06,BERAS MEDIUM,10000,kaggle
KABUPATEN PAMEKASAN,2024-06,BERAS PREMIUM,11500,kaggle
KABUPATEN PAMEKASAN,2024-06,GABAH KERING GILING,7500,kaggle
KABUPATEN PAMEKASAN,2024-06,GABAH KERING PANEN,6500,kaggle
KABUPATEN PAMEKASAN,2024-06,KEDELAI,10000,kaggle
KABUPATEN SUMENEP,2024-06,JAGUNG PIPIL KERING,4200,kaggle
KABUPATEN SUMENEP,2024-06,BERAS MEDIUM,9925,kaggle
KABUPATEN SUMENEP,2024-06,BERAS PREMIUM,0,kaggle
KABUPATEN SUMENEP,2024-06,GABAH KERING GILING,0,kaggle
KABUPATEN SUMENEP,2024-06,GABAH KERING PANEN,0,kaggle
KABUPATEN SUMENEP,2024-06,KEDELAI,0,kaggle
KOTA KEDIRI,2024-06,JAGUNG PIPIL KERING,0,kaggle
KOTA KEDIRI,2024-06,BERAS MEDIUM,0,kaggle
KOTA KEDIRI,2024-06,BERAS PREMIUM,0,kaggle
KOTA KEDIRI,2024-06,GABAH KERING GILING,0,kaggle
KOTA KEDIRI,2024-06,GABAH KERING PANEN,0,kaggle
KOTA KEDIRI,2024-06,KEDELAI,0,kaggle
KOTA BLITAR,2024-06,GABAH KERING GILING,0,kaggle
KOTA BLITAR,2024-06,BERAS MEDIUM,0,kaggle
KOTA BLITAR,2024-06,BERAS PREMIUM,0,kaggle
KOTA BLITAR,2024-06,GABAH KERING PANEN,0,kaggle
KOTA BLITAR,2024-06,JAGUNG PIPIL KERING,0,kaggle
KOTA BLITAR,2024-06,KEDELAI,0,kaggle
KOTA MALANG,2024-06,KEDELAI,0,kaggle
KOTA MALANG,2024-06,BERAS MEDIUM,0,kaggle
KOTA MALANG,2024-06,BERAS PREMIUM,0,kaggle
KOTA MALANG,2024-06,GABAH KERING GILING,0,kaggle
KOTA MALANG,2024-06,GABAH KERING PANEN,0,kaggle
KOTA MALANG,2024-06,JAGUNG PIPIL KERING,0,kaggle
KOTA PROBOLINGGO,2024-06,JAGUNG PIPIL KERING,0,kaggle
KOTA PROBOLINGGO,2024-06,BERAS MEDIUM,0,kaggle
KOTA PROBOLINGGO,2024-06,BERAS PREMIUM,0,kaggle
KOTA PROBOLINGGO,2024-06,GABAH KERING GILING,0,kaggle
KOTA PROBOLINGGO,2024-06,GABAH KERING PANEN,0,kaggle
KOTA PROBOLINGGO,2024-06,KEDELAI,0,kaggle
KOTA PASURUAN,2024-06,JAGUNG PIPIL KERING,0,kaggle
KOTA PASURUAN,2024-06,BERAS MEDIUM,0,kaggle
KOTA PASURUAN,2024-06,BERAS PREMIUM,0,kaggle
KOTA PASURUAN,2024-06,GABAH KERING GILING,0,kaggle
KOTA PASURUAN,2024-06,GABAH KERING PANEN,0,kaggle
KOTA PASURUAN,2024-06,KEDELAI,0,kaggle
KOTA MOJOKERTO,2024-06,GABAH KERING GILING,0,kaggle
KOTA MOJOKERTO,2024-06,BERAS MEDIUM,0,kaggle
KOTA MOJOKERTO,2024-06,BERAS PREMIUM,0,kaggle
KOTA MOJOKERTO,2024-06,JAGUNG PIPIL KERING,0,kaggle
KOTA MOJOKERTO,2024-06,KEDELAI,0,kaggle
KOTA MOJOKERTO,2024-06,GABAH KERING PANEN,0,kaggle
KOTA MADIUN,2024-06,GABAH KERING GILING,0,kaggle
KOTA MADIUN,2024-06,BERAS MEDIUM,0,kaggle
KOTA MADIUN,2024-06,BERAS PREMIUM,0,kaggle
KOTA MADIUN,2024-06,GABAH KERING PANEN,0,kaggle
KOTA MADIUN,2024-06,JAGUNG PIPIL KERING,0,kaggle
KOTA MADIUN,2024-06,KEDELAI,0,kaggle
KOTA SURABAYA,2024-06,KEDELAI,0,kaggle
KOTA SURABAYA,2024-06,BERAS MEDIUM,0,kaggle
KOTA SURABAYA,2024-06,BERAS PREMIUM,0,kaggle
KOTA SURABAYA,2024-06,GABAH KERING GILING,0,kaggle
KOTA SURABAYA,2024-06,GABAH KERING PANEN,0,kaggle
KOTA SURABAYA,2024-06,JAGUNG PIPIL KERING,0,kaggle
KOTA BATU,2024-06,JAGUNG PIPIL KERING,0,kaggle
KOTA BATU,2024-06,BERAS MEDIUM,0,kaggle
KOTA BATU,2024-06,BERAS PREMIUM,0,kaggle
KOTA BATU,2024-06,GABAH KERING GILING,0,kaggle
KOTA BATU,2024-06,GABAH KERING PANEN,0,kaggle
KOTA BATU,2024-06,KEDELAI,0,kaggle
KABUPATEN PACITAN,2024-07,JAGUNG PIPIL KERING,4424,kaggle
KABUPATEN PACITAN,2024-07,BERAS MEDIUM,12318,kaggle
KABUPATEN PACITAN,2024-07,BERAS PREMIUM,13454,kaggle
KABUPATEN PACITAN,2024-07,GABAH KERING GILING,7591,kaggle
KABUPATEN PACITAN,2024-07,GABAH KERING PANEN,6551,kaggle
KABUPATEN PACITAN,2024-07,KEDELAI,10417,kaggle
KABUPATEN PONOROGO,2024-07,JAGUNG PIPIL KERING,4021,kaggle
KABUPATEN PONOROGO,2024-07,BERAS MEDIUM,12413,kaggle
KABUPATEN PONOROGO,2024-07,BERAS PREMIUM,14113,kaggle
KABUPATEN PONOROGO,2024-07,GABAH KERING GILING,7698,kaggle
KABUPATEN PONOROGO,2024-07,GABAH KERING PANEN,6875,kaggle
KABUPATEN PONOROGO,2024-07,KEDELAI,0,kaggle
KABUPATEN TRENGGALEK,2024-07,GABAH KERING GILING,7200,kaggle
KABUPATEN TRENGGALEK,2024-07,BERAS MEDIUM,11200,kaggle
KABUPATEN TRENGGALEK,2024-07,BERAS PREMIUM,11700,kaggle
KABUPATEN TRENGGALEK,2024-07,GABAH KERING PANEN,6531,kaggle
KABUPATEN TRENGGALEK,2024-07,JAGUNG PIPIL KERING,4000,kaggle
KABUPATEN TRENGGALEK,2024-07,KEDELAI,10600,kaggle
KABUPATEN TULUNGAGUNG,2024-07,KEDELAI,0,kaggle
KABUPATEN TULUNGAGUNG,2024-07,BERAS MEDIUM,11993,kaggle
KABUPATEN TULUNGAGUNG,2024-07,BERAS PREMIUM,13108,kaggle
KABUPATEN TULUNGAGUNG,2024-07,GABAH KERING GILING,7483,kaggle
KABUPATEN TULUNGAGUNG,2024-07,GABAH KERING PANEN,6666,kaggle
KABUPATEN TULUNGAGUNG,2024-07,JAGUNG PIPIL KERING,4295,kaggle
KOTA BLITAR,2024-07,JAGUNG PIPIL KERING,4247,kaggle
KOTA BLITAR,2024-07,BERAS MEDIUM,12873,kaggle
KOTA BLITAR,2024-07,BERAS PREMIUM,13787,kaggle
KOTA BLITAR,2024-07,GABAH KERING GILING,7927,kaggle
KOTA BLITAR,2024-07,GABAH KERING PANEN,6887,kaggle
KOTA BLITAR,2024-07,KEDELAI,0,kaggle
KOTA KEDIRI,2024-07,JAGUNG PIPIL KERING,4044,kaggle
KOTA KEDIRI,2024-07,BERAS MEDIUM,12418,kaggle
KOTA KEDIRI,2024-07,BERAS PREMIUM,13530,kaggle
KOTA KEDIRI,2024-07,GABAH KERING GILING,7740,kaggle
KOTA KEDIRI,2024-07,GABAH KERING PANEN,6925,kaggle
KOTA KEDIRI,2024-07,KEDELAI,0,kaggle
KOTA MALANG,2024-07,GABAH KERING PANEN,6811,kaggle
KOTA MALANG,2024-07,BERAS MEDIUM,12689,kaggle
KOTA MALANG,2024-07,BERAS PREMIUM,13667,kaggle
KOTA MALANG,2024-07,KEDELAI,0,kaggle
KOTA MALANG,2024-07,GABAH KERING GILING,7678,kaggle
KOTA MALANG,2024-07,JAGUNG PIPIL KERING,4417,kaggle
KABUPATEN LUMAJANG,2024-07,GABAH KERING GILING,7658,kaggle
KABUPATEN LUMAJANG,2024-07,BERAS MEDIUM,12442,kaggle
KABUPATEN LUMAJANG,2024-07,BERAS PREMIUM,13767,kaggle
KABUPATEN LUMAJANG,2024-07,GABAH KERING PANEN,7083,kaggle
KABUPATEN LUMAJANG,2024-07,JAGUNG PIPIL KERING,4033,kaggle
KABUPATEN LUMAJANG,2024-07,KEDELAI,0,kaggle
KABUPATEN JEMBER,2024-07,KEDELAI,0,kaggle
KABUPATEN JEMBER,2024-07,BERAS MEDIUM,12535,kaggle
KABUPATEN JEMBER,2024-07,BERAS PREMIUM,14242,kaggle
KABUPATEN JEMBER,2024-07,GABAH KERING GILING,8056,kaggle
KABUPATEN JEMBER,2024-07,GABAH KERING PANEN,6950,kaggle
KABUPATEN JEMBER,2024-07,JAGUNG PIPIL KERING,4089,kaggle
KABUPATEN BANYUWANGI,2024-07,JAGUNG PIPIL KERING,4112,kaggle
KABUPATEN BANYUWANGI,2024-07,BERAS MEDIUM,13063,kaggle
KABUPATEN BANYUWANGI,2024-07,BERAS PREMIUM,13496,kaggle
KABUPATEN BANYUWANGI,2024-07,GABAH KERING GILING,7783,kaggle
KABUPATEN BANYUWANGI,2024-07,GABAH KERING PANEN,6783,kaggle
KABUPATEN BANYUWANGI,2024-07,KEDELAI,0,kaggle
KABUPATEN BONDOWOSO,2024-07,JAGUNG PIPIL KERING,4062,kaggle
KABUPATEN BONDOWOSO,2024-07,BERAS MEDIUM,13250,kaggle
KABUPATEN BONDOWOSO,2024-07,BERAS PREMIUM,13843,kaggle
KABUPATEN BONDOWOSO,2024-07,GABAH KERING GILING,7650,kaggle
KABUPATEN BONDOWOSO,2024-07,GABAH KERING PANEN,6710,kaggle
KABUPATEN BONDOWOSO,2024-07,KEDELAI,0,kaggle
KABUPATEN SITUBONDO,2024-07,JAGUNG PIPIL KERING,4050,kaggle
KABUPATEN SITUBONDO,2024-07,BERAS MEDIUM,12807,kaggle
KABUPATEN SITUBONDO,2024-07,BERAS PREMIUM,13950,kaggle
KABUPATEN SITUBONDO,2024-07,GABAH KERING GILING,7883,kaggle
KABUPATEN SITUBONDO,2024-07,GABAH KERING PANEN,6600,kaggle
KABUPATEN SITUBONDO,2024-07,KEDELAI,0,kaggle
KOTA PROBOLINGGO,2024-07,GABAH KERING GILING,8000,kaggle
KOTA PROBOLINGGO,2024-07,BERAS MEDIUM,12800,kaggle
KOTA PROBOLINGGO,2024-07,BERAS PREMIUM,14133,kaggle
KOTA PROBOLINGGO,2024-07,GABAH KERING PANEN,6600,kaggle
KOTA PROBOLINGGO,2024-07,JAGUNG PIPIL KERING,4150,kaggle
KOTA PROBOLINGGO,2024-07,KEDELAI,0,kaggle
KOTA PASURUAN,2024-07,KEDELAI,11000,kaggle
KOTA PASURUAN,2024-07,BERAS MEDIUM,12800,kaggle
KOTA PASURUAN,2024-07,BERAS PREMIUM,14000,kaggle
KOTA PASURUAN,2024-07,GABAH KERING GILING,7800,kaggle
KOTA PASURUAN,2024-07,GABAH KERING PANEN,6890,kaggle
KOTA PASURUAN,2024-07,JAGUNG PIPIL KERING,4500,kaggle
KABUPATEN SIDOARJO,2024-07,JAGUNG PIPIL KERING,0,kaggle
KABUPATEN SIDOARJO,2024-07,BERAS MEDIUM,11983,kaggle
KABUPATEN SIDOARJO,2024-07,BERAS PREMIUM,13833,kaggle
KABUPATEN SIDOARJO,2024-07,GABAH KERING GILING,7917,kaggle
KABUPATEN SIDOARJO,2024-07,GABAH KERING PANEN,6875,kaggle
KABUPATEN SIDOARJO,2024-07,KEDELAI,0,kaggle
KOTA MOJOKERTO,2024-07,JAGUNG PIPIL KERING,4060,kaggle
KOTA MOJOKERTO,2024-07,BERAS MEDIUM,12800,kaggle
KOTA MOJOKERTO,2024-07,BERAS PREMIUM,14000,kaggle
KOTA MOJOKERTO,2024-07,GABAH KERING GILING,7745,kaggle
KOTA MOJOKERTO,2024-07,GABAH KERING PANEN,6815,kaggle
KOTA MOJOKERTO,2024-07,KEDELAI,0,kaggle
KABUPATEN JOMBANG,2024-07,JAGUNG PIPIL KERING,4500,kaggle
KABUPATEN JOMBANG,2024-07,BERAS MEDIUM,13000,kaggle
KABUPATEN JOMBANG,2024-07,BERAS PREMIUM,14000,kaggle
KABUPATEN JOMBANG,2024-07,GABAH KERING GILING,7800,kaggle
KABUPATEN JOMBANG,2024-07,GABAH KERING PANEN,6600,kaggle
KABUPATEN JOMBANG,2024-07,KEDELAI,0,kaggle
KABUPATEN NGANJUK,2024-07,GABAH KERING GILING,7717,kaggle
KABUPATEN NGANJUK,2024-07,BERAS MEDIUM,12672,kaggle
KABUPATEN NGANJUK,2024-07,BERAS PREMIUM,14042,kaggle
KABUPATEN NGANJUK,2024-07,GABAH KERING PANEN,6828,kaggle
KABUPATEN NGANJUK,2024-07,JAGUNG PIPIL KERING,4000,kaggle
KABUPATEN NGANJUK,2024-07,KEDELAI,0,kaggle
KOTA MADIUN,2024-07,KEDELAI,11417,kaggle
KOTA MADIUN,2024-07,BERAS PREMIUM,13656,kaggle
KOTA MADIUN,2024-07,GABAH KERING GILING,7704,kaggle
KOTA MADIUN,2024-07,BERAS MEDIUM,12998,kaggle
KOTA MADIUN,2024-07,GABAH KERING PANEN,6817,kaggle
KOTA MADIUN,2024-07,JAGUNG PIPIL KERING,4108,kaggle
KABUPATEN MAGETAN,2024-07,JAGUNG PIPIL KERING,3971,kaggle
KABUPATEN MAGETAN,2024-07,BERAS MEDIUM,12307,kaggle
KABUPATEN MAGETAN,2024-07,BERAS PREMIUM,0,kaggle
KABUPATEN MAGETAN,2024-07,GABAH KERING GILING,7201,kaggle
KABUPATEN MAGETAN,2024-07,GABAH KERING PANEN,6721,kaggle
KABUPATEN MAGETAN,2024-07,KEDELAI,0,kaggle
KABUPATEN NGAWI,2024-07,JAGUNG PIPIL KERING,3950,kaggle
KABUPATEN NGAWI,2024-07,BERAS MEDIUM,12625,kaggle
KABUPATEN NGAWI,2024-07,BERAS PREMIUM,14375,kaggle
KABUPATEN NGAWI,2024-07,GABAH KERING GILING,7625,kaggle
KABUPATEN NGAWI,2024-07,GABAH KERING PANEN,6769,kaggle
KABUPATEN NGAWI,2024-07,KEDELAI,0,kaggle
KABUPATEN BOJONEGORO,2024-07,JAGUNG PIPIL KERING,4042,kaggle
KABUPATEN BOJONEGORO,2024-07,BERAS MEDIUM,12479,kaggle
KABUPATEN BOJONEGORO,2024-07,BERAS PREMIUM,13958,kaggle
KABUPATEN BOJONEGORO,2024-07,GABAH KERING GILING,7676,kaggle
KABUPATEN BOJONEGORO,2024-07,GABAH KERING PANEN,7015,kaggle
KABUPATEN BOJONEGORO,2024-07,KEDELAI,9000,kaggle
KABUPATEN TUBAN,2024-07,GABAH KERING GILING,8140,kaggle
KABUPATEN TUBAN,2024-07,BERAS MEDIUM,12500,kaggle
KABUPATEN TUBAN,2024-07,BERAS PREMIUM,14000,kaggle
KABUPATEN TUBAN,2024-07,GABAH KERING PANEN,6923,kaggle
KABUPATEN TUBAN,2024-07,JAGUNG PIPIL KERING,3932,kaggle
KABUPATEN TUBAN,2024-07,KEDELAI,9000,kaggle
KABUPATEN LAMONGAN,2024-07,KEDELAI,0,kaggle
KABUPATEN LAMONGAN,2024-07,BERAS MEDIUM,0,kaggle
KABUPATEN LAMONGAN,2024-07,BERAS PREMIUM,0,kaggle
KABUPATEN LAMONGAN,2024-07,GABAH KERING GILING,0,kaggle
KABUPATEN LAMONGAN,2024-07,GABAH KERING PANEN,0,kaggle
KABUPATEN LAMONGAN,2024-07,JAGUNG PIPIL KERING,0,kaggle
KABUPATEN GRESIK,2024-07,JAGUNG PIPIL KERING,0,kaggle
KABUPATEN GRESIK,2024-07,BERAS MEDIUM,12000,kaggle
KABUPATEN GRESIK,2024-07,BERAS PREMIUM,14000,kaggle
KABUPATEN GRESIK,2024-07,GABAH KERING GILING,7500,kaggle
KABUPATEN GRESIK,2024-07,GABAH KERING PANEN,6500,kaggle
KABUPATEN GRESIK,2024-07,KEDELAI,0,kaggle
KABUPATEN BANGKALAN,2024-07,JAGUNG PIPIL KERING,5000,kaggle
KABUPATEN BANGKALAN,2024-07,BERAS MEDIUM,12163,kaggle
KABUPATEN BANGKALAN,2024-07,BERAS PREMIUM,14500,kaggle
KABUPATEN BANGKALAN,2024-07,GABAH KERING GILING,7343,kaggle
KABUPATEN BANGKALAN,2024-07,GABAH KERING PANEN,6500,kaggle
KABUPATEN BANGKALAN,2024-07,KEDELAI,0,kaggle
KABUPATEN SAMPANG,2024-07,GABAH KERING PANEN,6500,kaggle
KABUPATEN SAMPANG,2024-07,BERAS MEDIUM,10214,kaggle
KABUPATEN SAMPANG,2024-07,BERAS PREMIUM,11214,kaggle
KABUPATEN SAMPANG,2024-07,KEDELAI,10000,kaggle
KABUPATEN SAMPANG,2024-07,GABAH KERING GILING,7450,kaggle
KABUPATEN SAMPANG,2024-07,JAGUNG PIPIL KERING,4200,kaggle
KABUPATEN PAMEKASAN,2024-07,GABAH KERING GILING,7000,kaggle
KABUPATEN PAMEKASAN,2024-07,BERAS MEDIUM,11000,kaggle
KABUPATEN PAMEKASAN,2024-07,BERAS PREMIUM,12000,kaggle
KABUPATEN PAMEKASAN,2024-07,GABAH KERING PANEN,6000,kaggle
KABUPATEN PAMEKASAN,2024-07,JAGUNG PIPIL KERING,4500,kaggle
KABUPATEN PAMEKASAN,2024-07,KEDELAI,0,kaggle
KABUPATEN SUMENEP,2024-07,KEDELAI,0,kaggle
KABUPATEN SUMENEP,2024-07,BERAS MEDIUM,10471,kaggle
KABUPATEN SUMENEP,2024-07,BERAS PREMIUM,0,kaggle
KABUPATEN SUMENEP,2024-07,GABAH KERING GILING,0,kaggle
KABUPATEN SUMENEP,2024-07,GABAH KERING PANEN,0,kaggle
KABUPATEN SUMENEP,2024-07,JAGUNG PIPIL KERING,4232,kaggle
KOTA KEDIRI,2024-07,JAGUNG PIPIL KERING,0,kaggle
KOTA KEDIRI,2024-07,BERAS MEDIUM,0,kaggle
KOTA KEDIRI,2024-07,BERAS PREMIUM,0,kaggle
KOTA KEDIRI,2024-07,GABAH KERING GILING,0,kaggle
KOTA KEDIRI,2024-07,GABAH KERING PANEN,0,kaggle
KOTA KEDIRI,2024-07,KEDELAI,0,kaggle
KOTA BLITAR,2024-07,JAGUNG PIPIL KERING,0,kaggle
KOTA BLITAR,2024-07,BERAS MEDIUM,0,kaggle
KOTA BLITAR,2024-07,BERAS PREMIUM,0,kaggle
KOTA BLITAR,2024-07,GABAH KERING GILING,0,kaggle
KOTA BLITAR,2024-07,GABAH KERING PANEN,0,kaggle
KOTA BLITAR,2024-07,KEDELAI,0,kaggle
KOTA MALANG,2024-07,JAGUNG PIPIL KERING,0,kaggle
KOTA MALANG,2024-07,BERAS MEDIUM,0,kaggle
KOTA MALANG,2024-07,BERAS PREMIUM,0,kaggle
KOTA MALANG,2024-07,GABAH KERING GILING,0,kaggle
KOTA MALANG,2024-07,GABAH KERING PANEN,0,kaggle
KOTA MALANG,2024-07,KEDELAI,0,kaggle
KOTA PROBOLINGGO,2024-07,GABAH KERING GILING,0,kaggle
KOTA PROBOLINGGO,2024-07,BERAS MEDIUM,0,kaggle
KOTA PROBOLINGGO,2024-07,BERAS PREMIUM,0,kaggle
KOTA PROBOLINGGO,2024-07,GABAH KERING PANEN,0,kaggle
KOTA PROBOLINGGO,2024-07,JAGUNG PIPIL KERING,0,kaggle
KOTA PROBOLINGGO,2024-07,KEDELAI,0,kaggle
KOTA PASURUAN,2024-07,KEDELAI,0,kaggle
KOTA PASURUAN,2024-07,BERAS MEDIUM,0,kaggle
KOTA PASURUAN,2024-07,BERAS PREMIUM,0,kaggle
KOTA PASURUAN,2024-07,GABAH KERING GILING,0,kaggle
KOTA PASURUAN,2024-07,GABAH KERING PANEN,0,kaggle
KOTA PASURUAN,2024-07,JAGUNG PIPIL KERING,0,kaggle
KOTA MOJOKERTO,2024-07,JAGUNG PIPIL KERING,0,kaggle
KOTA MOJOKERTO,2024-07,BERAS MEDIUM,0,kaggle
KOTA MOJOKERTO,2024-07,BERAS PREMIUM,0,kaggle
KOTA MOJOKERTO,2024-07,GABAH KERING GILING,0,kaggle
KOTA MOJOKERTO,2024-07,GABAH KERING PANEN,0,kaggle
KOTA MOJOKERTO,2024-07,KEDELAI,0,kaggle
KOTA MADIUN,2024-07,JAGUNG PIPIL KERING,0,kaggle
KOTA MADIUN,2024-07,BERAS MEDIUM,0,kaggle
KOTA MADIUN,2024-07,BERAS PREMIUM,0,kaggle
KOTA MADIUN,2024-07,GABAH KERING GILING,0,kaggle
KOTA MADIUN,2024-07,GABAH KERING PANEN,0,kaggle
KOTA MADIUN,2024-07,KEDELAI,0,kaggle
KOTA SURABAYA,2024-07,GABAH KERING GILING,0,kaggle
KOTA SURABAYA,2024-07,BERAS MEDIUM,0,kaggle
KOTA SURABAYA,2024-07,BERAS PREMIUM,0,kaggle
KOTA SURABAYA,2024-07,JAGUNG PIPIL KERING,0,kaggle
KOTA SURABAYA,2024-07,KEDELAI,0,kaggle
KOTA SURABAYA,2024-07,GABAH KERING PANEN,0,kaggle
KOTA BATU,2024-07,GABAH KERING GILING,0,kaggle
KOTA BATU,2024-07,BERAS MEDIUM,0,kaggle
KOTA BATU,2024-07,BERAS PREMIUM,0,kaggle
KOTA BATU,2024-07,GABAH KERING PANEN,0,kaggle
KOTA BATU,2024-07,JAGUNG PIPIL KERING,0,kaggle
KOTA BATU,2024-07,KEDELAI,0,kaggle
KABUPATEN PACITAN,2024-08,KEDELAI,11000,kaggle
KABUPATEN PACITAN,2024-08,BERAS MEDIUM,12602,kaggle
KABUPATEN PACITAN,2024-08,BERAS PREMIUM,13698,kaggle
KABUPATEN PACITAN,2024-08,GABAH KERING GILING,7782,kaggle
KABUPATEN PACITAN,2024-08,GABAH KERING PANEN,6674,kaggle
KABUPATEN PACITAN,2024-08,JAGUNG PIPIL KERING,4593,kaggle
KABUPATEN PONOROGO,2024-08,JAGUNG PIPIL KERING,4825,kaggle
KABUPATEN PONOROGO,2024-08,BERAS MEDIUM,11930,kaggle
KABUPATEN PONOROGO,2024-08,BERAS PREMIUM,13900,kaggle
KABUPATEN PONOROGO,2024-08,GABAH KERING GILING,7535,kaggle
KABUPATEN PONOROGO,2024-08,GABAH KERING PANEN,6885,kaggle
KABUPATEN PONOROGO,2024-08,KEDELAI,0,kaggle
KABUPATEN TRENGGALEK,2024-08,JAGUNG PIPIL KERING,4514,kaggle
KABUPATEN TRENGGALEK,2024-08,BERAS MEDIUM,11350,kaggle
KABUPATEN TRENGGALEK,2024-08,BERAS PREMIUM,11850,kaggle
KABUPATEN TRENGGALEK,2024-08,GABAH KERING GILING,7250,kaggle
KABUPATEN TRENGGALEK,2024-08,GABAH KERING PANEN,6425,kaggle
KABUPATEN TRENGGALEK,2024-08,KEDELAI,10179,kaggle
KABUPATEN TULUNGAGUNG,2024-08,JAGUNG PIPIL KERING,4999,kaggle
KABUPATEN TULUNGAGUNG,2024-08,BERAS MEDIUM,12139,kaggle
KABUPATEN TULUNGAGUNG,2024-08,BERAS PREMIUM,13318,kaggle
KABUPATEN TULUNGAGUNG,2024-08,GABAH KERING GILING,7565,kaggle
KABUPATEN TULUNGAGUNG,2024-08,GABAH KERING PANEN,6634,kaggle
